Question ID,Question Text,Response Text,Min Agreement Rate,44+,55+,Africa,Asia,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Europe,North America,Norther Europe,Northern Africa,Northern America,O2: 18-25,O2: 26-35,O2: 36-45,O2: 46-55,O2: 56-65,O3: Female,O3: Male,O4: Rural,O4: Suburban,O4: Urban,O5: Equally concerned and excited,O5: More concerned than excited,O5: More excited than concerned,O6: Buddhism,O6: Christianity,O6: Hinduism,O6: I do not identify with any religious group or faith,O6: Islam,O6: Judaism,O6: Other religious group,Oceania,South America,South Eastern Asia,Souther Asia,Southern Europe,Western Asia,Western Europe
c67e414e-a02f-4ef5-a26a-68553a1df15f,"When you work with an AI assistant, would you prefer it to: 
Be more formal or casual in its responses?
Provide detailed explanations or get straight to the point?
Take on a specific role (like a teacher, editor, or coach)?
Focus on certain topics or areas of expertise?","I want it to be casual. 

The explanations should be detailed, but focusing on the specific issue I have asked. More than this - please ask if I need an explanation.

regarding the roles - none. I rather the AI to be just an AI, not changing the way it ""speaks"" to adjust to my needs. I prefer a stable personality.",0.4100,0.5300,0.5600,0.6100,0.5500,0.5000,0.4500,0.6400,0.5700,0.4100,0.5200,0.6100,0.5000,0.4700,0.6300,0.5700,0.5600,0.5900,0.5200,0.5700,0.5800,0.5500,0.6600,0.5400,0.5700,0.5600,0.5200,0.5900,0.7200,0.5800,0.5500,0.5500,0.5600,0.5000,0.5000,0.5900,0.5300,0.6400,0.5700,0.6700,0.4100,0.5500
c67e414e-a02f-4ef5-a26a-68553a1df15f,"When you work with an AI assistant, would you prefer it to: 
Be more formal or casual in its responses?
Provide detailed explanations or get straight to the point?
Take on a specific role (like a teacher, editor, or coach)?
Focus on certain topics or areas of expertise?","I prefer AI assistants to have conversations like friends. First, get to the point. When I need a more in-depth explanation, I will give instructions, and AI will give further professional explanations. When I need it, I will let AI play a role. I may need both extensive discussions and more professional in-depth analysis. I will give further instructions.",0.4100,0.5100,0.5200,0.6000,0.5500,0.5500,0.4500,0.6300,0.5600,0.4400,0.5600,0.6100,0.5200,0.4700,0.6100,0.5600,0.5700,0.6000,0.5100,0.5200,0.5700,0.5600,0.6800,0.5500,0.5600,0.5600,0.5200,0.5900,0.5600,0.5800,0.5400,0.5700,0.5500,0.5000,0.5000,0.5900,0.5100,0.6400,0.5600,0.7500,0.4100,0.5900
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",By showing the qualities of a trustworthy person I dont really know how to explain it thought,0.7000,0.7300,0.7800,0.8200,0.7300,0.7200,0.7200,0.8400,0.7900,0.7200,0.7600,0.7200,0.8000,0.7000,0.7100,0.7600,0.7400,0.7700,0.7100,0.7500,0.7500,0.7500,0.7900,0.7700,0.7400,0.7500,0.8200,0.7400,0.8300,0.7600,0.7100,0.7500,0.7400,0.7700,0.8700,0.8000,0.7300,0.7600,0.7000,0.8200,0.7300,0.7200
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust","when someone is speaking without interrupting malaysian values this level of respect and attentiveness, understand and validate feelings if someone express concern or frustration a trustworthy advisor listens and acknowledges those emotions for e.g. i understand this situation is difficult for you and i can see how it affects you ",0.6900,0.7200,0.7800,0.8200,0.7400,0.7200,0.7200,0.8500,0.7600,0.6900,0.7700,0.7200,0.8400,0.7000,0.7100,0.7700,0.7700,0.7500,0.7000,0.7500,0.7600,0.7600,0.8000,0.7700,0.7500,0.7700,0.8100,0.7400,0.8700,0.7600,0.7200,0.7700,0.7600,0.8200,0.8700,0.8000,0.7400,0.8100,0.7100,0.8200,0.7300,0.7400
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust","Actions speak louder than words, so the person must have demonstrated that he/she can be a trustworthy advisor.",0.6800,0.8100,0.8700,0.8300,0.7400,0.7200,0.7200,0.8700,0.8100,0.7500,0.7900,0.7500,0.8000,0.7000,0.7600,0.7900,0.7700,0.7400,0.8000,0.8500,0.7800,0.7800,0.7700,0.7900,0.7700,0.7800,0.8200,0.7500,0.8700,0.7900,0.7000,0.7800,0.7700,0.7700,0.8700,0.7300,0.8200,0.8100,0.7100,0.8200,0.6800,0.8100
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Good reputation and has a proven track rack record of correct and legitimate answers.,0.6800,0.8100,0.8700,0.8200,0.7500,0.7200,0.7200,0.8400,0.7800,0.7500,0.7900,0.7300,0.8600,0.7000,0.7300,0.7800,0.7700,0.7600,0.8000,0.8500,0.7700,0.7800,0.7300,0.7900,0.7800,0.7900,0.7500,0.7600,0.9100,0.8000,0.7300,0.7600,0.7700,0.7300,0.7800,0.7300,0.8200,0.8400,0.7200,0.7700,0.6800,0.7700
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",If they don't lie and is open. Listens to what you say and gives advice based on it,0.6800,0.8300,0.8700,0.8300,0.7600,0.7800,0.7800,0.8400,0.8100,0.7200,0.7500,0.7500,0.7300,0.7300,0.7400,0.7700,0.7700,0.7400,0.8200,0.8500,0.7600,0.7800,0.7100,0.8000,0.7700,0.7900,0.7800,0.7400,0.8300,0.7900,0.7300,0.7700,0.7500,0.7700,0.8300,0.8000,0.7600,0.8600,0.7200,0.8600,0.6800,0.7400
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust","Transparency: the advisor must openly show how he is acting, without hiding information. Competence is also essential; he must demonstrate that he is capable of helping in the task entrusted to him.",0.6700,0.8000,0.8700,0.8400,0.7400,0.7200,0.6700,0.8700,0.7900,0.7800,0.8100,0.7300,0.8400,0.7000,0.7300,0.7800,0.7900,0.7300,0.7800,0.8500,0.7800,0.7800,0.7600,0.8100,0.7700,0.7800,0.7900,0.7700,0.8700,0.8100,0.7000,0.7800,0.7900,0.7300,0.8300,0.8000,0.8300,0.8300,0.7000,0.8200,0.7100,0.7900
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",The person should be sound and expert in his area to trust the person,0.6700,0.7500,0.8300,0.8400,0.7400,0.7200,0.6700,0.8800,0.7800,0.7800,0.8000,0.7200,0.8400,0.6700,0.7100,0.7800,0.7900,0.7500,0.7200,0.8000,0.7800,0.7800,0.7700,0.7700,0.7800,0.7800,0.8000,0.7500,0.9100,0.7900,0.7200,0.7800,0.7600,0.7700,0.8700,0.8700,0.8200,0.8100,0.7100,0.8200,0.7300,0.7700
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust","Honesty, truthfulness, consistency (and not constantly changing your opinion depending on the situation), education, wisdom, expertise.",0.6700,0.7900,0.8300,0.8400,0.7500,0.6700,0.7800,0.8800,0.8100,0.7800,0.7500,0.7200,0.7800,0.6700,0.7300,0.7700,0.7800,0.7500,0.7800,0.8000,0.7700,0.7800,0.7700,0.8000,0.7600,0.7900,0.7900,0.7500,0.8700,0.8100,0.7300,0.7600,0.7500,0.7700,0.8300,0.7300,0.8200,0.8000,0.7300,0.7300,0.6800,0.7000
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust","If he has served in a specific role for years then he/she is trustworthy for advice regarding that certain areas. Also confidence, detailed explanation, poised tone, ability to give plenty of examples are considered trustworthy qualities.",0.6700,0.7500,0.8300,0.8300,0.7400,0.7200,0.6700,0.8700,0.7500,0.7800,0.7900,0.7200,0.8200,0.6700,0.7100,0.7600,0.8000,0.7500,0.7200,0.8000,0.7800,0.7700,0.7700,0.7700,0.7800,0.7800,0.8000,0.7500,0.8700,0.7900,0.7200,0.7800,0.7600,0.7700,0.8300,0.8700,0.8500,0.8100,0.7100,0.8200,0.7300,0.7700
cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",Being trustworthy takes time. It is very difficult to say what behaviours or qualities would make AI more trustworthy,0.6700,0.7900,0.8700,0.8200,0.7400,0.7200,0.7200,0.8400,0.7900,0.7500,0.7900,0.7600,0.7800,0.6700,0.7700,0.7800,0.7700,0.7400,0.7700,0.8500,0.7700,0.7700,0.7900,0.7900,0.7600,0.7700,0.8000,0.7700,0.9100,0.7700,0.7100,0.7900,0.7500,0.7700,0.9100,0.7300,0.8200,0.8100,0.7100,0.8200,0.6800,0.8100
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",AI should provide direct answers unless prompted to do so.,0.6600,0.7500,0.8000,0.7000,0.7500,0.6800,0.8500,0.7200,0.8100,0.8800,0.7900,0.7900,0.6600,0.6700,0.8100,0.7000,0.7900,0.7500,0.7300,0.8100,0.7900,0.7100,0.7400,0.7500,0.7500,0.7500,0.8300,0.7300,0.7500,0.7300,0.7000,0.8200,0.7300,0.6900,0.8300,0.7600,0.7700,0.7600,0.7300,0.7000,0.7400,0.9100
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","I would prefer discussions to prompt what I'm playing at. I would also like direct answers instead of a paragraph of explanation, when I want a specific answer. It all depends on the kind of prompt we put in AI, I believe ",0.6500,0.7800,0.7600,0.7700,0.8100,0.6800,0.8500,0.8000,0.8400,0.8800,0.8100,0.7500,0.6800,0.7300,0.7600,0.7700,0.8200,0.7500,0.7900,0.7600,0.8200,0.7500,0.7400,0.8000,0.7800,0.7900,0.8100,0.7700,0.8300,0.7700,0.7800,0.8000,0.8300,0.6500,0.7500,0.7100,0.7500,0.8000,0.8100,0.7400,0.7600,0.9300
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",I want direct answers. But there's time when I asked AI for discussion and then I chat with AI and we gives our response to specific topics. This way I can understand about the pro and cons of certain topic.,0.6500,0.7800,0.7600,0.7700,0.8000,0.6800,0.8000,0.8000,0.8400,0.8800,0.7800,0.7500,0.6600,0.7300,0.7600,0.7600,0.8000,0.7500,0.7900,0.7600,0.8100,0.7400,0.7300,0.8000,0.7700,0.7900,0.7800,0.7600,0.8800,0.7700,0.7700,0.7800,0.8200,0.6500,0.7100,0.7100,0.7300,0.7800,0.7900,0.7400,0.8000,0.8600
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","If I am asking questions, I usually want direct answers. If I have different ideas than knowledge that AI give me, or if I have a completely different idea, I would encourage discussion on my own by continuing to ask and share my thoughts with it and asking questions and discuss about that. So, I would prefer direct answers. I would prompt discussions specifically if I need.",0.6500,0.7600,0.7200,0.7500,0.7900,0.6800,0.8500,0.7800,0.7900,0.9100,0.8100,0.7600,0.7000,0.6700,0.7800,0.7600,0.8000,0.7500,0.7800,0.7600,0.8100,0.7400,0.8000,0.8000,0.7700,0.7700,0.7900,0.7800,0.9200,0.7700,0.7600,0.7900,0.8000,0.6500,0.7500,0.7100,0.7600,0.8000,0.7900,0.6500,0.7000,0.9300
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","It depends on what I need at certain time but still AI is just better to get fast results than searching too much. But in terms of creativity and critical discussions, it's not worthy. ",0.6500,0.7600,0.6800,0.7500,0.7500,0.7400,0.7500,0.7500,0.7800,0.7000,0.6900,0.7500,0.6800,0.7300,0.7400,0.7400,0.7500,0.6800,0.7900,0.6700,0.7800,0.7000,0.6500,0.7200,0.7600,0.7600,0.7000,0.7200,0.8300,0.7100,0.7400,0.7500,0.7700,0.6900,0.7900,0.8800,0.6900,0.7200,0.7500,0.6500,0.7800,0.7300
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","One of the main goals of using AI is to reduce working time, so I expect answers to be direct and to the point.",0.6400,0.7500,0.7200,0.7400,0.7700,0.6800,0.8500,0.7300,0.8100,0.7600,0.7200,0.7600,0.6400,0.8200,0.7800,0.7300,0.7800,0.7100,0.7600,0.7100,0.7800,0.7200,0.6500,0.7300,0.7700,0.7700,0.7500,0.7300,0.7900,0.7200,0.7400,0.7800,0.7800,0.7300,0.7500,0.8200,0.7000,0.7600,0.7400,0.6500,0.8000,0.8200
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","It again depends on the context, and the prompt. If given a direct prompt, first it should give a direct answer, then maybe divulge a bit, especially for scientific or mathematics. For a social topic, I would expect a more conversational answer ",0.6200,0.7800,0.8000,0.7400,0.8100,0.6300,0.8500,0.7600,0.8200,0.9100,0.7700,0.7800,0.6600,0.6700,0.8100,0.7500,0.8000,0.7800,0.7800,0.8100,0.8100,0.7500,0.8000,0.7800,0.7800,0.7800,0.7900,0.7800,0.9200,0.7500,0.8100,0.8100,0.7900,0.6200,0.7900,0.7600,0.7500,0.8400,0.8200,0.6500,0.6800,0.8600
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","I would expect a direct answer, after direct answer, it can give an another perspective on topics.",0.6200,0.7700,0.8000,0.7100,0.8100,0.6300,0.8500,0.7200,0.8200,0.9100,0.7900,0.8000,0.6600,0.6700,0.8300,0.7400,0.8100,0.7900,0.7600,0.8100,0.8100,0.7400,0.8200,0.7800,0.7700,0.7700,0.8300,0.7800,0.9200,0.7400,0.8100,0.8300,0.7800,0.6200,0.7900,0.7600,0.7700,0.8200,0.8200,0.7400,0.6800,0.8900
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","Not discussion,but the goal should be with step by step concise explanation with direct answers,because most of the times lengthy answers makes us confused.",0.6200,0.7500,0.7600,0.7300,0.8000,0.6300,0.8500,0.7600,0.8100,0.8800,0.8000,0.7900,0.6800,0.7000,0.8200,0.7400,0.8100,0.7800,0.7500,0.7600,0.8100,0.7500,0.8100,0.7800,0.7800,0.7700,0.8200,0.7700,0.9200,0.7500,0.7900,0.8100,0.8000,0.6200,0.7900,0.7600,0.7600,0.8200,0.8000,0.7000,0.7000,0.9300
d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?","That depends on what I want, if I want more discussion I specify that in my prompt, otherwise direct answers work for me.",0.6200,0.7600,0.7600,0.7400,0.8000,0.6800,0.8500,0.7600,0.8100,0.9100,0.7900,0.8000,0.6800,0.7000,0.8200,0.7500,0.8000,0.7700,0.7600,0.8100,0.8100,0.7500,0.8100,0.7900,0.7700,0.7800,0.8000,0.7700,0.9200,0.7500,0.7900,0.8100,0.7900,0.6200,0.7900,0.7100,0.7500,0.8200,0.8100,0.6500,0.6800,0.9100
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"Family support system. Family ties. Children baby specific, mother in law and daughter in law specific ",0.4700,0.6000,0.6700,0.5800,0.5600,0.4700,0.6300,0.5700,0.5200,0.5300,0.6000,0.5000,0.6300,0.6700,0.5200,0.5800,0.5500,0.5700,0.5800,0.6000,0.5400,0.5900,0.5700,0.5600,0.5700,0.5700,0.5000,0.5800,0.6700,0.6000,0.5700,0.5100,0.5800,0.4800,0.6100,0.5300,0.5600,0.5800,0.5800,0.5700,0.4900,0.6300
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,gaining data from local sources instead of depending on western data,0.4700,0.5900,0.5800,0.6300,0.5500,0.6800,0.6800,0.6300,0.4900,0.5000,0.5300,0.5500,0.5100,0.6700,0.5200,0.5400,0.5800,0.5600,0.5900,0.5000,0.5800,0.5600,0.5700,0.5900,0.5600,0.5800,0.5000,0.5600,0.6700,0.5700,0.6000,0.5300,0.5500,0.5200,0.5700,0.4700,0.5600,0.6100,0.5600,0.6500,0.4700,0.5100
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,may not understand the culture norms in asian countries for example ,0.4700,0.5700,0.5800,0.6000,0.5500,0.5300,0.6300,0.5800,0.4900,0.4700,0.5300,0.5500,0.4700,0.7600,0.5500,0.5900,0.5600,0.5100,0.5600,0.5500,0.5800,0.5500,0.4700,0.6100,0.5500,0.6000,0.5000,0.5200,0.6300,0.5500,0.6100,0.5600,0.5700,0.4800,0.4800,0.6000,0.5600,0.6300,0.5500,0.5200,0.4900,0.6500
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"French people are seen as rude by everyone, but they are actually very kind and sweet. Also, many people speak English when asked. ",0.4700,0.6000,0.6700,0.5400,0.5800,0.6300,0.8400,0.5400,0.5700,0.4700,0.5600,0.5500,0.6100,0.5800,0.5400,0.5600,0.5400,0.5800,0.5800,0.6500,0.5500,0.5800,0.5700,0.5800,0.5500,0.5600,0.5300,0.5700,0.6700,0.5600,0.5600,0.5300,0.5800,0.5700,0.6100,0.5300,0.5400,0.5800,0.5800,0.6100,0.4700,0.5300
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"Yeah, it could be useful for him to adapt.",0.4700,0.5800,0.5000,0.5700,0.5100,0.4700,0.5300,0.5800,0.4800,0.5300,0.5400,0.5300,0.4900,0.5200,0.5500,0.5300,0.5300,0.5200,0.6000,0.5000,0.5600,0.5100,0.5000,0.5100,0.5500,0.5200,0.5100,0.5500,0.6300,0.5500,0.5100,0.5300,0.5000,0.4800,0.5700,0.6000,0.4900,0.5600,0.5100,0.6100,0.4900,0.5800
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,How the inhabitants of my country interact in society. The signs and words are not the same depending on which country you are in. They must be adapted to the local language.,0.4400,0.6300,0.6300,0.6600,0.5700,0.5800,0.7400,0.6400,0.4900,0.4400,0.5400,0.5700,0.5700,0.7600,0.5700,0.5800,0.5800,0.5600,0.6400,0.5500,0.5800,0.5900,0.6300,0.5900,0.5800,0.6000,0.5000,0.5900,0.6700,0.6000,0.5900,0.5500,0.5900,0.5200,0.5700,0.4700,0.5700,0.6700,0.5600,0.5700,0.4900,0.5800
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"An AI would not know about certain cultural contexts of certain areas of my community in Spain, so that data would be incomplete. It would have to adapt by asking questions of all kinds of people in all parts of my country, although that is an arduous task.",0.4400,0.6200,0.5800,0.6100,0.5800,0.7400,0.6800,0.6000,0.4600,0.4400,0.5600,0.5900,0.5100,0.7300,0.5600,0.5800,0.5800,0.5500,0.6300,0.5000,0.5900,0.5800,0.5900,0.5800,0.5800,0.6000,0.5500,0.5600,0.5800,0.5900,0.6200,0.5500,0.6000,0.4800,0.5200,0.5300,0.5400,0.6300,0.6000,0.6100,0.5100,0.6700
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"Through manual work, the system is trained with big data to give it a localized process or version.",0.4400,0.6300,0.5800,0.6400,0.5800,0.5800,0.5800,0.6300,0.4900,0.4400,0.5400,0.5700,0.5100,0.7300,0.5700,0.5800,0.5700,0.5600,0.6400,0.5000,0.5800,0.5800,0.6000,0.6000,0.5700,0.5900,0.5000,0.5800,0.5800,0.6000,0.5800,0.5500,0.6100,0.5200,0.4800,0.4700,0.5400,0.7100,0.5600,0.6100,0.5600,0.6000
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"When it comes to cultural context, it should be adapted only the local data",0.4400,0.6400,0.5800,0.6400,0.5400,0.5800,0.5800,0.6300,0.4400,0.5000,0.5400,0.5700,0.5300,0.7600,0.5700,0.5500,0.5500,0.5700,0.6600,0.5000,0.5600,0.5700,0.5900,0.5800,0.5600,0.5800,0.4800,0.5600,0.6300,0.5800,0.5900,0.5400,0.5700,0.4800,0.4800,0.4700,0.5200,0.6100,0.5600,0.6100,0.4900,0.5300
db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,"Some cases maybe different from western data, about locals ofcourse. For sime cases, AI should ask first about local before giving advices",0.4400,0.6100,0.7100,0.6200,0.5500,0.5800,0.7400,0.6000,0.4400,0.5600,0.5400,0.5400,0.5100,0.7300,0.5400,0.5600,0.5600,0.5500,0.5800,0.6500,0.5600,0.5700,0.6000,0.5400,0.5700,0.5700,0.4800,0.5700,0.6700,0.5800,0.6100,0.5200,0.5400,0.4800,0.5200,0.5300,0.5300,0.5800,0.5700,0.5700,0.4700,0.5600
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Problems that involve family members; or problems that need to be resolved within the community.,0.5900,0.7500,0.9100,0.8400,0.8100,0.7200,0.8300,0.8700,0.7900,0.5900,0.6700,0.7900,0.6900,0.7100,0.8000,0.8100,0.7900,0.7600,0.7100,0.9500,0.7900,0.7800,0.8400,0.8200,0.7700,0.8200,0.7100,0.7700,1.0000,0.8000,0.8200,0.6900,0.8500,0.5900,0.9500,0.7300,0.7400,0.9000,0.8300,0.7300,0.6300,0.6700
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"Everything related to private life should be dealt with privately, that is, with family members. Only public order problems should be exposed and dealt with within the community.",0.5900,0.7500,0.9100,0.8400,0.7900,0.8300,0.8300,0.8700,0.8100,0.6300,0.7000,0.7900,0.6700,0.7100,0.7800,0.8100,0.7800,0.7400,0.7000,0.9500,0.7800,0.7800,0.8400,0.8100,0.7600,0.8000,0.7200,0.7600,1.0000,0.8000,0.7800,0.7000,0.8200,0.5900,0.9100,0.7300,0.7100,0.8400,0.8000,0.7700,0.6100,0.7400
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Family members and community elders shouldn't both be in the same sentence. Most life decisions should be discussed with family. Community elders should only be involved in things the effect the community.,0.5900,0.7500,0.9600,0.7700,0.7900,0.6700,0.9400,0.7700,0.7700,0.6300,0.6600,0.7700,0.6300,0.7400,0.7800,0.7700,0.7600,0.6800,0.7000,0.9500,0.7500,0.7500,0.7700,0.7400,0.7500,0.7800,0.7000,0.7300,0.9600,0.7400,0.7800,0.6900,0.8100,0.5900,0.9100,0.6700,0.6800,0.8300,0.7900,0.8200,0.6300,0.6300
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"Those that the community considers important.

",0.5900,0.7800,0.9600,0.8100,0.7600,0.8300,0.8900,0.8300,0.7100,0.5900,0.6400,0.7700,0.6300,0.7400,0.7500,0.7600,0.7500,0.6800,0.7300,1.0000,0.7500,0.7500,0.7700,0.7400,0.7500,0.7700,0.7300,0.7200,0.9100,0.7700,0.7800,0.6700,0.7700,0.5900,0.8600,0.6700,0.6800,0.8000,0.7800,0.6800,0.6600,0.6500
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Community elders aren't important in my society. All life decisions should be discussed with my wife and kids.,0.5900,0.7100,0.8700,0.7400,0.7500,0.6100,0.8300,0.7400,0.7700,0.5900,0.6800,0.7600,0.6500,0.7400,0.7800,0.7700,0.7400,0.6600,0.6600,0.9000,0.7300,0.7300,0.8100,0.7300,0.7200,0.7500,0.7000,0.7100,0.9100,0.7200,0.7200,0.7100,0.7800,0.5900,0.9100,0.6700,0.6700,0.8100,0.7500,0.7300,0.5900,0.7700
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"Life decisions that will impact family members or the community, no one is obligated to discuss anything else.",0.5900,0.7100,0.8700,0.7400,0.7400,0.7200,0.8900,0.7500,0.7400,0.6300,0.6800,0.7400,0.6900,0.7400,0.7400,0.7500,0.7300,0.6800,0.6600,0.9000,0.7300,0.7100,0.7100,0.7100,0.7300,0.7400,0.7000,0.7100,0.8300,0.7300,0.7100,0.7000,0.7400,0.5900,0.8600,0.6000,0.7000,0.7400,0.7500,0.7700,0.6100,0.6700
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Contributions on community charities and making community rules.,0.5900,0.7100,0.8700,0.7300,0.7100,0.8300,0.7800,0.7500,0.6900,0.6300,0.6300,0.7500,0.6100,0.6800,0.7300,0.7000,0.7200,0.6600,0.6600,0.9500,0.7200,0.6900,0.7100,0.7100,0.7000,0.7300,0.7200,0.6600,0.8300,0.7200,0.7300,0.6500,0.7100,0.5900,0.8600,0.6700,0.6600,0.7600,0.7100,0.6800,0.6600,0.6300
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,Those that you yourself consider necessary to discuss,0.5800,0.7500,0.7800,0.8400,0.7900,0.7200,0.7800,0.8600,0.7400,0.5900,0.6000,0.7600,0.5900,0.7400,0.7600,0.7800,0.7700,0.7300,0.7300,0.8500,0.7500,0.7700,0.7800,0.7600,0.7600,0.7900,0.7000,0.7400,0.9600,0.7700,0.8100,0.6900,0.7900,0.6400,0.8200,0.6700,0.7500,0.8300,0.8200,0.6800,0.6800,0.5800
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,"I think it depends on the context and our need for advice and especially the need to include other people in our decisions. Sometime we need it but most of the time, I think it's better to learn to make our own calls as it helps us be more accountable and responsible in the future if things went left",0.5800,0.7100,0.8300,0.7800,0.7400,0.7200,0.7800,0.8200,0.7300,0.5900,0.6200,0.7800,0.6300,0.6100,0.7800,0.7400,0.7300,0.7200,0.6700,0.8500,0.7300,0.7300,0.7200,0.7200,0.7400,0.7500,0.6800,0.7200,1.0000,0.7400,0.7600,0.6800,0.7300,0.7300,0.7700,0.6000,0.7200,0.7400,0.7500,0.7300,0.6800,0.5800
dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,any difficult decision should not be take before discussing with family members and community elders,0.5800,0.7000,0.8300,0.7400,0.7200,0.6700,0.7200,0.7700,0.6600,0.5900,0.6400,0.7500,0.6300,0.5800,0.7600,0.7400,0.7100,0.6800,0.6600,0.8500,0.7000,0.7200,0.7200,0.7100,0.7100,0.7500,0.6900,0.6700,0.8700,0.6900,0.7400,0.6900,0.7300,0.7300,0.7300,0.6000,0.6800,0.7100,0.7500,0.7300,0.7100,0.6500
