Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4
b9ec9beb-23b9-4d88-9f68-34622564ee0b,We have human support system for every situation which is developed after several thousand years of human experience. I want this support system to fellow human beings is most important thing in my culture and need to preserve  in future ,Neutral,Community and Family Bonds,Mutual Support and Cooperation,,
10b96de3-67d4-45be-85bb-0fdb8af124fd,guests are like god.we should treat them with love and hospitality.,Neutral,Hospitality and Kindness,,,
7382db6a-f984-44c4-83c6-2ea3c9edf05b,human connection to nature,Neutral,Respect for Nature,,,
40692755-cb5e-4122-b9ad-3f6f5ba4f1d5,"As a Mexican, the value of work and unity against adversity (earthquakes, natural disasters in general) is essential to understanding our way of life. Our humor and good attitude are characteristic",Neutral,Community and Family Bonds,Resilience and Adaptability,,
1b409f3d-3d12-49b5-ae72-d9a625d08d25,Being a brother's keeper and caring for each other with respect and honor.,Positive,Community and Family Bonds,Hospitality and Kindness,,
b7fec123-e6b9-4ab8-b6a9-d6f2815567a4,Being there for everyone and belongingness,Positive,Community and Family Bonds,Mutual Support and Cooperation,,
9ce8d664-7bc4-461d-990a-7f651cc43727,Community cohesion and brotherhood,Neutral,Community and Family Bonds,,,
36b78cb9-9dd8-4b55-b6b3-e7e202d09200,Connection and respect between different generations of a family.,Positive,Emotional Connections and Relationships,,,
db229d3f-1af8-493f-b64f-726afe5cfeb3,"Creating resonance with heaven and earth. Creating harmony amongst all people, most importantly, harmony with self.",Positive,Interconnectedness and Collective Responsibility,Spirituality and Religion,,
18258dfb-2b04-44ed-a325-677676a55de6,Cultural diversity stands out as an essential aspect of modern society. The importance of cultural diversity is that it offers an opportunity for inclusiveness for both the majority and the minorities in the society and helps to promote respect and acknowledge the presence of other people from different ethnic groups.,Positive,Cultural Diversity,,,
83a8c79c-3a7a-48f7-8c35-4f399a15a6a1,Different cultures make good respons to our life.,Positive,Other,,,
cc3c2d73-9c26-407c-b2eb-2a6c7f284781,Diversity of beliefs. It is necessary to respect the beliefs of peoples.,Neutral,Inclusivity and Acceptance,,,
cbe48480-e529-4922-a5bf-0d46a5a92129,Family value and the philosophy of looking after the society and place you live in.,Positive,Community and Family Bonds,Mutual Support and Cooperation,,
a630b748-f36c-4206-89eb-73162c5f9590,"History records that future generations must not forget. The spirit of humility, courtesy and striving for progress.",Neutral,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
d4ebd2f3-3f97-481e-9ec6-4305485339df,Hospitality. Always be kind and generous to the guest who comes to your home.,Positive,Hospitality and Kindness,,,
3d8e201f-b621-4e12-8c7b-bb7671bfa0f3,Human relations caring for each other and coming together to celebrate.,Positive,Community and Family Bonds,Mutual Support and Cooperation,,
6017407e-cbe6-4969-af72-af9b9e2d07d4,"I like that we often check up on others how they are doing, even if we don't talk much a lot anymore",Positive,Empathy and Compassion,Mutual Support and Cooperation,,
c4206228-5f87-4348-8f78-2f5a56f932e7,"I think the thing I want to preserve most in my culture is the emphasis on family. Family ties and relationships are very important core values in Chinese culture. This tradition of gathering with family and supporting each other at important times gives me a strong sense of belonging and warmth. Even in the context of the accelerated pace of life and increased individual independence in modern society, I still hope that this cultural spirit of valuing family and respecting elders can be preserved and passed down to the future.",Positive,Community and Family Bonds,Cultural Identity and Belonging,Respect for Elders,
aa496c10-11f0-4fb8-a873-7b757c9872cb,"I want to preserve gotong royong, the value of communal cooperation and mutual support.",Neutral,Interconnectedness and Collective Responsibility,Mutual Support and Cooperation,,
bccf9df5-449e-46c5-aec7-dba03fc4836e,I would like to maintain the attention to all members of the family and society that is inherent in my culture.,Neutral,Community and Family Bonds,,,
2633971e-9781-4ac2-950d-942c54ff3c47,"I would like to preserve the traditions in food, the values, the legends and the teachings of parents and grandparents. Hard work and love for family",Positive,Cultural Heritage and Traditions,Mutual Support and Cooperation,,
52481a77-bdc3-4bb4-b92e-8ec237b5396a,Importance of family ties. Nowadays I see that cutting off ties with family is being normalized. Only do it if the relationship becomes too toxic. Always mend ties if it can be mended,Neutral,Community and Family Bonds,Cultural Identity and Belonging,,
d08b5b48-24d2-4bec-a19c-9349561cae54,"In my culture people are warm , simple and welcoming to everyone and I want to preserve it ito future ",Positive,Cultural Identity and Belonging,Hospitality and Kindness,,
f58e2ea7-4c13-4ada-b9cf-13014f7bd59d,"Kindness, friendship, tolerance",Neutral,Empathy and Compassion,,,
a68ebbec-a4d6-4ab3-9caa-bd805a2f0fec,"Legends from rural areas, sharing around the fire and telling stories.",Neutral,Storytelling and Oral Traditions,,,
a54bd227-89d2-4625-953e-440ce6ec7c17,Let's respect people and value their ideas.,Positive,Inclusivity and Acceptance,,,
fd5e931c-7907-487e-bf09-ae927472a4e1,Mutual respect and love for all. And gender equality ,Neutral,Cultural Identity and Belonging,Inclusivity and Acceptance,,
50ccb9e2-1d53-44c5-a84c-6692c7894cf6,Non-violence & helpful attitude towards others.,Positive,Hospitality and Kindness,,,
2d3268a1-bfbc-4ff5-809a-97ba5fdd45f6,"One thing I’d really want to preserve is the strong sense of community we have. In my culture, we place a lot of value on supporting each other and staying connected with family and friends. As the world becomes more connected, it’s important to keep that close-knit, personal touch alive.",Positive,Community and Family Bonds,Mutual Support and Cooperation,,
33eaeef3-4368-45a5-9878-69e6b702bf6c,"One unique perspective I want to preserve is the value of interdependence and collective well-being. In many cultures, there's a strong emphasis on community support, where individuals see themselves as part of a larger whole, helping and uplifting one another. This contrasts with hyper-individualism, promoting the idea that success and fulfillment come from shared experiences, empathy, and collaboration. Preserving this outlook encourages a future where people work together toward common goals.",Positive,Interconnectedness and Collective Responsibility,Mutual Support and Cooperation,,
3117bef1-2d41-4a6a-8afd-9352c3cfc35d,"One unique perspective from Indian culture that I want to preserve is the deep integration of moral and cultural values into daily life, including respect for family and community, and our rich traditions in music, dance, and cuisine.",Positive,Cultural Heritage and Traditions,Cultural Identity and Belonging,,
08b454f2-74a7-4baf-b137-fb95e0b9b47f,"One unique perspective from Polish culture that I want to preserve is the strong sense of resilience and unity in the face of historical adversity, which fosters a deep appreciation for cultural heritage and community solidarity.",Positive,Cultural Identity and Belonging,Resilience and Adaptability,,
b513c4b5-f123-4383-a804-2cb45166dc25,"One unique perspective from my culture that I want to preserve into the future is the deep respect for elders and the wisdom they pass down. In my culture, elders are valued for their experience and insights, and this intergenerational connection fosters a sense of continuity and respect for the past. As the world becomes more connected and fast-paced, I believe it's important to maintain this respect for elders, ensuring that their knowledge and traditions are not lost amidst rapid modernizatio",Positive,Cultural Identity and Belonging,Respect for Elders,,
65adf924-69fa-452d-adda-ae73bde5f8c7,"Our beliefs, values and positive attitudes ",Neutral,Cultural Identity and Belonging,,,
a147cc66-0175-4837-824e-450faab65f47,People-oriented,Neutral,Cultural Identity and Belonging,,,
73f7de05-d788-4ac1-83bf-8eaec2357586,"Relationship between people, each person respects their own space and does not tend to be invasive.",Positive,Community and Family Bonds,Respect for Elders,,
de9cd490-a7b9-4fd1-9b01-aba8e9b9c1b6,Respect for elders is the most unique perspective in my culture that I want to preserve into the future.  ,Positive,Respect for Elders,,,
6c25356d-630a-412f-ae71-0bb4a5c8a83a,Respecting the elderly and loving the young is what I want to preserve into the future.,Positive,Cultural Identity and Belonging,Respect for Elders,,
d53399c1-9a01-48c5-bb05-191a28c7657e,Some virtues of human social interaction; the concept of respecting the elderly and loving the young; healthy and happy family relationships; the preservation of some traditional festival customs,Neutral,Celebrations and Festivals,Community and Family Bonds,Respect for Elders,
84a176ae-1fdd-4ac9-b410-d1a4a2147a0e,The family values and the caring about other people.,Positive,Community and Family Bonds,Traditions of Care and Support,,
59829b2d-4b97-4e28-b7ff-53fcbba790e3,The friendliness and desire to be together,Positive,Hospitality and Kindness,,,
edbbcfae-682a-44aa-973a-865fa622f3e6,"The importance of relationships with partner, parents, grandparents. ",Neutral,Community and Family Bonds,,,
7efdc896-c13b-4e98-b5dd-5ade855e0563,The socials norms such as respecting elders and woman. Taking care of the family when someone dies,Neutral,Respect for Elders,Traditions of Care and Support,,
7d11c9f0-3c3e-4a4f-88dc-645551e2a821,The uniqueness of my culture is family bonding. I helped my brother in law when he was hospitalized for one month period by staying along with him in hospital. Helping others is a quality I want to preserve into the future.,Positive,Community and Family Bonds,Mutual Support and Cooperation,,
44ad287f-90d4-42c0-a495-b10f856a778f,The value of a tight family.,Positive,Community and Family Bonds,,,
aa9d17b8-6286-4866-b77b-a33dda33f6bd,The value of making and mantaining family. ,Positive,Cultural Identity and Belonging,,,
1c94dbcd-440c-4523-b155-fb9a67571bb6,The virtue of being empathetic and willingness to help out even to strangers,Positive,Empathy and Compassion,,,
5fd21373-3736-45cc-9139-3006ea718c52,"The well being of the individual is deeply tied to the well being of the community and the natural world. As we are not alone, but part of a larger web of relationships.",Neutral,Interconnectedness and Collective Responsibility,Mutual Support and Cooperation,,
