Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
5b4f60b1-caa7-4f6a-aa91-37f54886f848,I agree because transparency is essential in social interactions. People should know if they are engaging with AI to make informed decisions and avoid potential misunderstandings or manipulation. This builds trust and ensures ethical AI use in everyday interactions.,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,Informed consent and decision-making,Transparency and user awareness,Trust and accountability in AI interactions,,,,,
51eb2779-6e9a-412f-afad-2d1d2518d53e,"I agree because transparency is key to maintaining trust, ethical standards and ensuring that users are fully informed about their interactions.",Neutral,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,,
b7a67ab0-686b-493a-80ac-3c569b71a9df,I agree because we have a right to know who we are interacting with ,Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
679ac1e6-fb2d-4cc1-865e-5dbee62f94fa,I agree so you know who you are dealing with,Neutral,Human vs. AI interaction dynamics,,,,,,,,,
1c1b82d5-32c0-47e8-b29c-4a044cbb2327,I agree that it should be known where AI is intervening because in some things we can no longer differentiate between what is real and what is not.,Neutral,Potential for manipulation or deception,Transparency and user awareness,,,,,,,,
bbfff3cc-8287-4da6-a0b6-441e73c6df94,I agree that people have a right to know about AI involvement,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
4621168f-da83-477b-b65f-f8a9aecee8e1,I agree that we should be made aware of when we are using AI so we have an idea of what kind of service we will get in the process. ,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
79343ee6-0ba9-4611-a180-6390715d47d9,"I agree, I think every evolution in technology is important.",Neutral,Other,,,,,,,,,
0c57890a-46cd-4895-9d16-b4cc1bcef4bd,"I agree, because people react differently to AI and humans. For example, when calling a rideshare, when facing AI, you should mainly meet the needs of the other party, but when facing humans, you need to be polite and provide emotional support. In dating apps, if you use AI, it seems that people are insincere, and we only want to communicate with sincere and real people.",Neutral,AI's role in social applications,Human vs. AI interaction dynamics,User preference for human interaction,,,,,,,
cd65da72-7a22-404c-bebb-5e4a4a28a934,"I agree, everyone must know when they are dealing with AI",Neutral,Disclosure of AI involvement,Ethical considerations and user rights,,,,,,,,
96f6d73b-1e66-47e7-9476-de82dff6982f,"I agree, that transparency is important so users are aware they are interacting with AI, ensuring informed decisions and trust.",Neutral,Informed consent and decision-making,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,
81c66741-8cb0-4e89-995e-694b3425e07b,"I agree, that's best Just for good formalities and ensure everyone is on the same page.",Neutral,Transparency and user awareness,User expectations and experience,,,,,,,,
7ce163d4-df25-479f-ba20-2c78d3828871,"I agree, they should be made aware of the availability of AI",Neutral,Transparency and user awareness,,,,,,,,,
20f8d409-b909-4d16-8bc5-4a62d21d49e9,"I agree. Due to the high potential for violations in social applications, user awareness is crucial.",Neutral,AI's role in social applications,Transparency and user awareness,,,,,,,,
eea482b6-acb4-4123-9308-cc32ca393f85,I agree. Humans need to be made aware of the use of AI anywhere.,Neutral,Transparency and user awareness,,,,,,,,,
71e8aa80-1000-4e4e-abe0-602d7e380454,"I agree. In early Age of AI, we should try to let them know whether using AI or not. Because many people would not be familiar with AI. ",Neutral,AI literacy and education,Transparency and user awareness,,,,,,,,
feb1806c-338e-4fc7-a1ca-78979d41e3c9,I agree. Involving an AI is different from interaction with a human being.,Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
efcb734b-eede-4ff8-b99e-31047439a93b,I agree. It is important to be aware that AI is involved in anything we do on the internet.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
14a20de4-89c4-440b-aa64-450fe3af689f,"I agree. Transparency about AI involvement is crucial, especially in social applications where trust, consent, and human expectations play a big role",Neutral,AI's role in social applications,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,
e1d5d207-b3f9-4ce1-8dcf-204d3abfaf1a,"I agree. Transparency is crucial when AI is involved in social applications. Users should be informed if they are interacting with AI in ride-sharing, dating apps, or similar services to maintain trust and allow informed decision-making. Knowing whether they are communicating with AI or a human helps prevent misunderstandings, manipulation, or ethical concerns. Clear disclosure ensures fairness, accountability, and respect for user autonomy in digital interactions.",Neutral,Disclosure of AI involvement,Ethical considerations and user rights,Informed consent and decision-making,Transparency and user awareness,Trust and accountability in AI interactions,,,,,
51148323-e642-40a5-bed1-a0984936e223,"I agree. When dating,  most people would prefer dating a real person and not an ai chatbot. ",Neutral,User preference for human interaction,,,,,,,,,
9450fd9e-659d-4b06-8e72-d74c7435b58a,I agree.Users should be made aware about the use and involvement of AI.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
e96a02da-05af-491d-89e3-a7d599a69d74,"I agree—users should be made aware when they’re interacting with or affected by an AI agent in social applications, especially before it performs actions on their behalf.",Neutral,AI's role in social applications,Disclosure of AI involvement,Transparency and user awareness,,,,,,,
033fbba1-c09b-4860-a5d7-7bbd09b71e7b,I believe that all clarity with the user brings more confidence in the applications.,Positive,Transparency and user awareness,Trust and accountability in AI interactions,,,,,,,,
e6dac369-2a8b-46e5-b03f-708226a9cdf5,"I need to know - who participated in the conversation and decision making AI or a person, I think it's normal",Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
49d6b293-e3ca-4eb6-87f3-80870e66c59f,I personally would like to be made aware of the involvement of ai in any aspect of my life.,Neutral,Disclosure of AI involvement,,,,,,,,,
8222fc7b-04a3-4942-8ad7-3385dabd98cd,I should always be aware ,Neutral,Uninformative answer,,,,,,,,,
db970c09-5438-4680-a556-90b150ae6ee8,I should always be made aware who are involved and how are they involved.,Neutral,Transparency and user awareness,,,,,,,,,
c4e002f7-007f-4839-93b8-e7254c0ad013,I should have that leverage to know how I am talking to ,Neutral,User autonomy and control,,,,,,,,,
0efe6d88-037f-4561-a7dd-436a0681302b,I think AI should be option and not forced to use,Negative,User autonomy and control,,,,,,,,,
4dc724df-e178-409d-a33b-c07ca9803fa5,I think general awareness is necessary,Neutral,Transparency and user awareness,,,,,,,,,
572f420b-e7a8-4e02-be5c-5f772a2bc698,I think it is good to know when AI is involved in decision making specially when it involves more sensitive matters like dating apps for example.,Positive,AI's influence on personal and sensitive decisions,AI's role in matchmaking and dating apps,Disclosure of AI involvement,,,,,,,
7079e349-7ae7-4eef-8382-40b8d9087eaa,"I think it is important, so that the decision the person makes is taken into account.",Neutral,Other,,,,,,,,,
56657497-e6e4-4b1a-8b8b-98a30661ba18,I think it should be standard practice to let a person know that AI is involved.,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
c6ef6478-4df0-4569-b134-580d05249d7e,"I think it's a positive thing to be aware of the use of AI in these services; in the end, it provides more transparency so customers can make better decisions.",Positive,Informed consent and decision-making,Transparency and user awareness,,,,,,,,
c1466edc-a173-433a-8dfc-16730f120a9f,I think it's important for us to know who is behind it all as it prepares us for a level of expectation.,Positive,Transparency and user awareness,User expectations and experience,,,,,,,,
2af9b8f5-3d31-46a7-9db6-f0acbb2c9f7f,"I think it's normal for a person to know whether or not they're interacting with a human being. The sophistication of AI means that sometimes, unsophisticated people may not know whether they're interacting with a human or a chatbot.",Neutral,Human vs. AI interaction dynamics,,,,,,,,,
2c78e96e-fc29-4aa6-9f36-4d8e8c934307,I think knowing that AI exists allows the user to be more aware of any possible limitations or biases that may exist.,Neutral,AI's limitations and potential errors,AI's potential biases and fairness,Transparency and user awareness,,,,,,,
c7e78138-3658-4e14-a18d-f42ff8e1045d,I think they should be made aware ,Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
1f6d9211-afbc-47f3-a370-8dc225e73e05,"I think when AI is involved, there should always be a warning or notification of its presence, whether it is in applications or websites or anything similar.",Neutral,Disclosure of AI involvement,Transparency and user awareness,,,,,,,,
5827cf0b-8ac2-4f14-a0ee-528b1d5a69d9,"I want to know whether I am interacting with AI or a human. It is troubling to think I might think i am having a human interaction but it is actually AI, that is horribly deceiving",Neutral,Human vs. AI interaction dynamics,Potential for manipulation or deception,Transparency and user awareness,,,,,,,
8ef953cc-1c59-4cf7-92a4-d546250acd18,If ai is involved the human should know that there's ai behind the system ,Neutral,Disclosure of AI involvement,,,,,,,,,
b8d4a06a-a490-4144-b1cd-c1cba146aa0a,"In social applications where people especially come to socialize, it becomes necessary to be made aware that AI is involved so that people can prefer and select their choices perfectly or according to their choices.",Neutral,AI's role in social applications,Disclosure of AI involvement,,,,,,,,
16c5cd93-8e02-4c81-865f-94156e9e448c,It is always a good idea to mention that whatever recommendations are made are from AI or human sources as the way we concede with it may differ based on this knowledge,Neutral,Disclosure of AI involvement,,,,,,,,,
63c9d0c3-13a7-4d98-aaa1-e606dffa6bd6,It is good to let someone know what is about to happen ,Positive,Other,,,,,,,,,
f5e6d17e-b3f2-4c86-b179-3c38408ef40e,It is important for people to know if they are talking to a person or to an A.I agent for transparency reasons,Neutral,Human vs. AI interaction dynamics,Transparency and user awareness,,,,,,,,
cf9f9fa2-5700-41b8-8c2c-ee900e54f07b,It is important to let others know who is involved in the decision-making of the apps that they are using.,Neutral,AI's role in decision-making processes,Transparency and user awareness,,,,,,,,
841bb364-3e10-4d32-a9e7-a2da70db6bdb,It is within their right to know.,Neutral,Ethical considerations and user rights,,,,,,,,,
776b2de2-355d-464d-8de1-a2809e666a82,It makes a person aware of the AI intervention in the conversation.,Neutral,Disclosure of AI involvement,,,,,,,,,
a6308e3a-51b5-434c-ada3-8117385d8565,It matters whether it is the opinion of a person or an AI.,Neutral,Human vs. AI interaction dynamics,,,,,,,,,
26296361-82e8-4e37-b77d-45848971c561,It will be better if some notification is displayed regarding this for the users. They have right to know.,Neutral,Ethical considerations and user rights,Transparency and user awareness,,,,,,,,
